"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=theropoda"
"Access Time","Fri 2017-02-03 21:08:57 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","theropoda"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.577"
"Records Found","11703"
"Records Returned","11703"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1196046","occ","","","20398","Porzana carolina","species","94495","species not entered","Porzana","genus","94495","Rancholabrean","","0.3","0.012","50310"
"1196047","occ","","","20398","Jacana spinosa","species","289537","","Jacana spinosa","species","289537","Rancholabrean","","0.3","0.012","50310"
"1196048","occ","","","20398","Calidris cf. pusilla","species","83484","species not entered","Calidris","genus","83484","Rancholabrean","","0.3","0.012","50310"
"1196049","occ","","","20398","Columba fasciata","species","39354","species not entered","Columba","genus","39354","Rancholabrean","","0.3","0.012","50310"
"1196050","occ","","","20398","Zenaida rnacroura","species","161741","species not entered","Zenaida","genus","161741","Rancholabrean","","0.3","0.012","50310"
"1196051","occ","","","20398","Otus asio","species","133783","","Otus asio","species","133782","Rancholabrean","","0.3","0.012","50310"
"1196052","occ","","","20398","Strix varia","species","133784","","Strix varia","species","133784","Rancholabrean","","0.3","0.012","50310"
"1196053","occ","","","20398","Aegolius acadicus","species","289538","","Aegolius acadicus","species","289538","Rancholabrean","","0.3","0.012","50310"
"1196054","occ","","","20398","Pica pica","species","129838","","Pica pica","species","129838","Rancholabrean","","0.3","0.012","50310"
"1196055","occ","","","20398","Melospiza georgiana","species","129853","species not entered","Melospiza","genus","129853","Rancholabrean","","0.3","0.012","50310"
"1196056","occ","","","20398","Junco hyemalis","species","289535","","Junco hyemalis","species","289535","Rancholabrean","","0.3","0.012","50310"
"1196057","occ","","","20398","Quiscalus mexicanus","species","289536","","Quiscalus mexicanus","species","289536","Rancholabrean","","0.3","0.012","50310"
"1196058","occ","","","154721","Podilymbus podiceps","species","133771","","Podilymbus podiceps","species","133770","Early Pleistocene","","2.588","0.781","50310"
"1196059","occ","","","154721","Ciconia maltha","species","110949","","Ciconia maltha","species","110949","Early Pleistocene","","2.588","0.781","50310"
"1196060","occ","","","154721","Anas sp.","genus","67686","","Anas","genus","67686","Early Pleistocene","","2.588","0.781","50310"
"1196061","occ","","","154721","Buteogallus fragilis","species","289515","species not entered","Buteogallus","genus","289515","Early Pleistocene","","2.588","0.781","50310"
"1196062","occ","","","154721","Fulica americana","species","186246","","Fulica americana","species","186246","Early Pleistocene","","2.588","0.781","50310"
"1196063","occ","","","20334","Gavia concinna","species","83339","","Gavia concinna","species","83339","Irvingtonian","","1.8","0.3","50310"
"1196064","occ","","","20334","Podilymbus podiceps","species","133771","","Podilymbus podiceps","species","133770","Irvingtonian","","1.8","0.3","50310"
"1196065","occ","","","20334","Phalacrocorax cf. auritus","species","134730","","Phalacrocorax auritus","species","134729","Irvingtonian","","1.8","0.3","50310"
"1196067","occ","","","20334","Ciconia maltha","species","110949","","Ciconia maltha","species","110949","Irvingtonian","","1.8","0.3","50310"
"1196068","occ","","","20334","Aythya sp.","genus","83440","","Aythya","genus","83440","Irvingtonian","","1.8","0.3","50310"
"1196069","occ","","","20334","Fulica americana","species","186246","","Fulica americana","species","186246","Irvingtonian","","1.8","0.3","50310"
"1196070","occ","","","20308","Butorides virescens","species","289539","","Butorides virescens","species","289539","Irvingtonian","","1.8","0.3","50310"
"1196071","occ","","","20308","Ciconia maltha","species","110949","","Ciconia maltha","species","110949","Irvingtonian","","1.8","0.3","50310"
"1196072","occ","","","20308","Aix sponsa","species","289518","","Aix sponsa","species","289518","Irvingtonian","","1.8","0.3","50310"
"1196073","occ","","","20308","Anas crecca","species","133772","","Anas crecca","species","133772","Irvingtonian","","1.8","0.3","50310"
"1196074","occ","","","20308","Buteo lineatus","species","129166","","Buteo lineatus","species","129164","Irvingtonian","","1.8","0.3","50310"
"1196092","occ","","","154722","Gavia immer","species","133768","","Gavia immer","species","133767","Late Pleistocene","","0.126","0.0117","50316"
"1196093","occ","","","154722","Podilymbus podiceps","species","133771","","Podilymbus podiceps","species","133770","Late Pleistocene","","0.126","0.0117","50316"
"1196094","occ","29774","","154722","Anhinga anhinga","species","321725","","Anhinga anhinga","species","321724","Late Pleistocene","","0.126","0.0117","50310"
"1196096","occ","","","154722","Ciconia maltha","species","110949","","Ciconia maltha","species","110949","Late Pleistocene","","0.126","0.0117","50316"
"1196097","occ","","","154722","Coragyps atratus","species","161512","","Coragyps atratus","species","161511","Late Pleistocene","","0.126","0.0117","50316"
"1196098","occ","","","154722","Gymnogyps californicus","species","137181","species not entered","Gymnogyps","genus","137181","Late Pleistocene","","0.126","0.0117","50316"
"1196099","occ","","","154722","Teratornis merriami","species","137170","","Teratornis merriami","species","137170","Late Pleistocene","","0.126","0.0117","50316"
"1196100","occ","","","154722","Anas platyrhynchos","species","83434","","Anas platyrhynchos","species","83434","Late Pleistocene","","0.126","0.0117","50316"
"1196101","occ","","","154722","Oxyura jamaicensis","species","129153","","Oxyura jamaicensis","species","129152","Late Pleistocene","","0.126","0.0117","50316"
"1196102","occ","","","154722","Haliaeetus leucocephalus","species","133778","","Haliaeetus leucocephalus","species","133777","Late Pleistocene","","0.126","0.0117","50316"
"1196103","occ","","","154722","Accipiter cooperii","species","94492","species not entered","Accipiter","genus","94492","Late Pleistocene","","0.126","0.0117","50316"
"1196104","occ","","","154722","Buteo lineatus","species","129166","","Buteo lineatus","species","129164","Late Pleistocene","","0.126","0.0117","50316"
"1196105","occ","","","154722","Buteo sp.","genus","39325","","Buteo","genus","39325","Late Pleistocene","","0.126","0.0117","50316"
"1196106","occ","","","154722","Spizaetus grinnelli","species","137204","species not entered","Spizaetus","genus","137204","Late Pleistocene","","0.126","0.0117","50316"
"1196107","occ","","","154722","Polyborus plancus","species","289544","replaced by","Caracara plancus","species","289546","Late Pleistocene","","0.126","0.0117","50316"
"1196108","occ","","","154722","Milvago readei","species","289542","subjective synonym of","Milvago chimachima","species","289543","Late Pleistocene","","0.126","0.0117","50316"
"1196109","occ","","","154722","Falco cf. columbarius","species","39319","species not entered","Falco","genus","39319","Late Pleistocene","","0.126","0.0117","50316"
"1196110","occ","","","154722","Falco cf. peregrinus","species","39319","species not entered","Falco","genus","39319","Late Pleistocene","","0.126","0.0117","50316"
"1196111","occ","","","154722","Meleagris gallopavo","species","110952","","Meleagris gallopavo","species","110952","Late Pleistocene","","0.126","0.0117","50316"
"1196112","occ","","","154722","Colinus virginianus","species","129785","","Colinus virginianus","species","129784","Late Pleistocene","","0.126","0.0117","50316"
"1196113","occ","","","154722","Columba sp.","genus","39354","","Columba","genus","39354","Late Pleistocene","","0.126","0.0117","50316"
"1196114","occ","","","154722","Zenaida macroura","species","289527","","Zenaida macroura","species","289527","Late Pleistocene","","0.126","0.0117","50316"
"1196115","occ","","","154722","Zenaida sp.","genus","161741","","Zenaida","genus","161741","Late Pleistocene","","0.126","0.0117","50316"
"1196116","occ","","","154722","Ectopistes migratorius","species","83493","","Ectopistes migratorius","species","83493","Late Pleistocene","","0.126","0.0117","50316"
"1196117","occ","","","154722","Tyto alba","species","94500","","Tyto alba","species","94500","Late Pleistocene","","0.126","0.0117","50316"
"1196118","occ","","","154722","Otus asio","species","133783","","Otus asio","species","133782","Late Pleistocene","","0.126","0.0117","50316"
"1196119","occ","","","154722","Strix varia","species","133784","","Strix varia","species","133784","Late Pleistocene","","0.126","0.0117","50316"
"1196120","occ","","","154722","Dryocopus sp.","genus","289510","","Dryocopus","genus","289510","Late Pleistocene","","0.126","0.0117","50316"
"1196121","occ","","","154722","cf. Protocitta dixi","species","290115","","Protocitta dixi","species","290115","Late Pleistocene","","0.126","0.0117","50316"
"1196122","occ","","","154722","Corvus cf. ossifragus","species","83494","","Corvus ossifragus","species","83494","Late Pleistocene","","0.126","0.0117","50316"
"1196185","occ","29765","","49230","Torvosaurus gurneyi ?","species","289557","","Torvosaurus gurneyi","species","289557","Late Kimmeridgian","Early Tithonian","155.7","145","50323"
"1196186","occ","29766","","154726","Torvosaurus gurneyi","species","289557","","Torvosaurus gurneyi","species","289557","Late Kimmeridgian","","155.7","150.8","50323"
"1196354","occ","","","154743","Therangospodus sp.","genus","81030","","Therangospodus","genus","81030","Late Kimmeridgian","Early Tithonian","155.7","145","50329"
"1196355","occ","29768","","154743","Torvosaurus sp.","genus","38587","","Torvosaurus","genus","38587","Late Kimmeridgian","Early Tithonian","155.7","145","50323"
"1196428","occ","","","154771","Quiscalus quiscula","species","133812","","Quiscalus quiscula","species","133812","Late Pleistocene","","0.126","0.0117","50336"
"1196429","occ","","","154771","Megaquiscalus major","species","289719","recombined as","Quiscalus major","species","289717","Late Pleistocene","","0.126","0.0117","50336"
"1196430","occ","","","154771","Agelaius phoeniceus","species","129845","","Agelaius phoeniceus","species","129845","Late Pleistocene","","0.126","0.0117","50336"
"1196431","occ","","","154771","Corvus ossifragus","species","83494","","Corvus ossifragus","species","83494","Late Pleistocene","","0.126","0.0117","50336"
"1196432","occ","","","154771","Corvus brachyrhynchos","species","289720","","Corvus brachyrhynchos","species","289720","Late Pleistocene","","0.126","0.0117","50336"
"1196433","occ","","","154771","Strix varia","species","133784","","Strix varia","species","133784","Late Pleistocene","","0.126","0.0117","50336"
"1196434","occ","","","154771","Zenaida rnacroura","species","161741","species not entered","Zenaida","genus","161741","Late Pleistocene","","0.126","0.0117","50336"
"1196435","occ","","","154771","Fulica americana","species","186246","","Fulica americana","species","186246","Late Pleistocene","","0.126","0.0117","50336"
"1196436","occ","","","154771","Gallinula chloropus","species","186245","","Gallinula chloropus","species","186245","Late Pleistocene","","0.126","0.0117","50336"
"1196438","occ","","","154771","Rallus elegans","species","336067","","Rallus elegans","species","336067","Late Pleistocene","","0.126","0.0117","50336"
"1196439","occ","","","154771","Rallus longirostris","species","336066","","Rallus longirostris","species","336066","Late Pleistocene","","0.126","0.0117","50336"
"1196440","occ","","","154771","Aramus pictus","species","105720","species not entered","Aramus","genus","105720","Late Pleistocene","","0.126","0.0117","50336"
"1196441","occ","","","154771","Grus canadensis","species","105730","","Grus canadensis","species","105729","Late Pleistocene","","0.126","0.0117","50336"
"1196442","occ","","","154771","Grus americana","species","83465","","Grus americana","species","83464","Late Pleistocene","","0.126","0.0117","50336"
"1196443","occ","","","154771","Colinus virginianus","species","129785","","Colinus virginianus","species","129784","Late Pleistocene","","0.126","0.0117","50336"
"1196444","occ","","","154771","Polyborus cheriway","species","39320","subjective synonym of, species not entered","Caracara","genus","289545","Late Pleistocene","","0.126","0.0117","50336"
"1196445","occ","","","154771","Haliaeetus leucocephalus","species","133778","","Haliaeetus leucocephalus","species","133777","Late Pleistocene","","0.126","0.0117","50336"
"1196446","occ","","","154771","Geranoaetus sp.","genus","105723","","Geranoaetus","genus","105723","Late Pleistocene","","0.126","0.0117","50336"
"1196447","occ","","","154771","Buteo platypterus","species","129170","","Buteo platypterus","species","129169","Late Pleistocene","","0.126","0.0117","50336"
"1196448","occ","","","154771","Buteo lineatus","species","129166","","Buteo lineatus","species","129164","Late Pleistocene","","0.126","0.0117","50336"
"1196449","occ","","","154771","Buteo jamaicensis","species","129162","","Buteo jamaicensis","species","129161","Late Pleistocene","","0.126","0.0117","50336"
"1196450","occ","","","154771","Teratornis merriami","species","137170","","Teratornis merriami","species","137170","Late Pleistocene","","0.126","0.0117","50336"
"1196451","occ","","","154771","Gymnogyps californicus","species","137181","species not entered","Gymnogyps","genus","137181","Late Pleistocene","","0.126","0.0117","50336"
"1196452","occ","","","154771","Coragyps urubu","species","137185","species not entered","Coragyps","genus","137185","Late Pleistocene","","0.126","0.0117","50336"
"1196453","occ","","","154771","Cathartes aura","species","137176","","Cathartes aura","species","103975","Late Pleistocene","","0.126","0.0117","50336"
